N_life,poolcnt,regionidcounty,propertylandusetypeid,airconditioningtypeid,N_ValueRatio,fireplacecnt,regionidcity_fill,propertycountylandusecode_fill,longitude,heatingorsystemtypeid,regionidneighborhood_fill,basementsqft,max_temp,fips,lotsizesquarefeet,threequarterbathnbr,roomcnt,garagecarcnt,structuretaxvaluedollarcnt,year,assessmentyear,regionidzip_fill,garagetotalsqft,taxdelinquencyflag,bathroomcnt,bedroomcnt,calculatedbathnbr,calculatedfinishedsquarefeet,finishedsquarefeet12
1.0,-0.06323487360414627,0.2975616573065949,-0.49224899840792824,0.2807982838782338,-0.168386106316218,-0.11264002109338198,-0.10745781773116472,-0.3832631073659721,-0.1119043887236598,0.0033953749959327786,-0.03528867949592157,0.005013498685545886,-0.050611167099344156,-0.301187679436777,0.008217913762143704,-0.29714835503275205,-0.059745817154940754,-0.316963079318908,-0.48686661674457477,-0.001415779506939794,-0.0018781209622384424,-0.382492006805843,-0.1751891774787115,0.06570534602043586,-0.44454688879548937,-0.05924272195546448,-0.44544587440979855,-0.2300042495353737,-0.2707848299939341
-0.06323487360414627,1.0,0.07141176065342472,0.05890827741132094,-0.1820892639986301,0.08477514149458928,0.026113406501049756,-0.06261711559788187,0.07885602431137974,-0.09876860825489497,-0.19073105619413913,-0.06616855495090866,0.0025958102608374537,0.04242683443770459,-0.07698968409296306,0.3672113330896527,-0.02373879175484355,0.016237875237210462,-0.03640268389974888,0.21103639478315706,0.012566070180855267,0.012682338868777258,-0.02670902528661481,0.05532705674805287,-0.008752942190522913,0.18847134612032332,0.11072629790478869,0.18290573102826452,0.1810087473461864,0.19949741323844158
0.2975616573065949,0.07141176065342472,1.0,-0.055081614235307795,-0.3011340259481512,-0.39102684992496545,-0.38340106633635707,-0.1812017872749746,-0.8511221122930472,-0.5025653068493301,-0.7668135327601734,-0.2399660083704892,-0.018573621024415,0.11124214156312388,-0.9359642655263093,0.3789101327083493,-0.5283775141499504,-0.679024196806373,-0.9187848302792492,-0.023705102764895854,0.005624413088714608,0.005332005121220253,-0.602345435931862,-0.7216079873817182,0.07429036887278918,-0.05777719498253783,-0.03785113634424735,-0.07023734515825059,-0.08260583431599032,-0.10587312952969234
-0.49224899840792824,0.05890827741132094,-0.055081614235307795,1.0,-0.2336354360245481,0.11684821782021869,-0.09433968091143793,0.0887414166603376,0.26163304340917265,-0.021425792340864662,-0.19163371487627642,0.05645586045662187,-0.008896948252185531,-0.0002607464901255964,0.04920536625545943,0.01738684667398971,0.06340827869619245,-0.11727335303068918,0.011097969739742301,0.06822673001128948,-0.0032891397576590665,-0.0028866526028276736,0.030083058026974717,-0.2714365373506119,-0.04095490011815996,-0.013585872840241323,-0.43883385465298586,-0.025162875204340667,-0.33206288339219936,-0.3049012265028785
0.2807982838782338,-0.1820892639986301,-0.3011340259481512,-0.2336354360245481,1.0,0.04523288621288984,0.13652346919791114,0.07795170323458843,0.17746146487912282,0.127082678925623,0.5242282948048502,0.13513412126182675,0.010943375050142824,-0.3954491887065169,0.3160438479941769,-0.2946161259516537,0.16791658491263006,0.1890042765660179,0.2901891240787093,-0.22285350000924592,-0.3363987050795708,-0.3362452401165835,0.033105626632949664,0.21789144946522207,-0.012964301065876708,-0.21499273620151968,-0.016958792007633994,-0.20884753702575332,-0.09986000444092226,-0.11662273472755869
-0.168386106316218,0.08477514149458928,-0.39102684992496545,0.11684821782021869,0.04523288621288984,1.0,0.28375914187930873,0.0772189731948828,0.40192193085674344,0.06524966296102122,0.2680269543345078,0.147606450543719,0.02754832199635371,-0.04809102354182445,0.4242795208125054,-0.08110027799656747,0.23384654846249148,0.33768323025518954,0.40244958133840286,0.3443654682897197,0.11631032857937129,0.11644067972247946,0.15114175692965698,0.33381533389904006,-0.06608570056999127,0.15255265718774083,0.015059266448163824,0.15478372729465226,0.14127445914194384,0.16296965050370524
-0.11264002109338198,0.026113406501049756,-0.38340106633635707,-0.09433968091143793,0.13652346919791114,0.28375914187930873,1.0,0.09304299602057796,0.3385776830561569,-0.1349154260549786,0.37202301969135965,0.02945838258123422,0.05701122684958361,-0.1728994806917321,0.5442390633902962,-0.027553614521859813,0.23950346905906297,0.6417377779180531,0.5092821350298697,0.10344812707181299,0.0006662967818627712,0.0008065110589391603,0.3104822119732208,0.5229822814254789,-0.03946836682592838,0.09148862480646454,0.15011111569179714,0.08927700434180602,0.16242162405824542,0.1794500630180537
-0.10745781773116472,-0.06261711559788187,-0.1812017872749746,0.0887414166603376,0.07795170323458843,0.0772189731948828,0.09304299602057796,1.0,0.15823821730726523,0.13803717591774636,0.14500598949910876,0.1249602338736985,0.0088867826926483,-0.003563200403661707,0.19129213523532942,-0.0892248649974889,0.11546903358637753,0.12458189848385952,0.16814717869909998,0.03196636306315965,-0.007429319483044075,-0.007430589434748532,0.13047295800942144,0.10449129657568912,-0.028835764196817205,0.007384640692792825,-0.01559382823964359,0.011964290897262723,-0.014412706739440053,-0.006855848500661483
-0.3832631073659721,0.07885602431137974,-0.8511221122930472,0.26163304340917265,0.17746146487912282,0.40192193085674344,0.3385776830561569,0.15823821730726523,1.0,0.36121357484657696,0.6605975801366075,0.20569505964993742,0.01688524162750287,-0.13049681378013495,0.8095504051901472,-0.22194870653130114,0.438095807686702,0.593021176874072,0.7783753602421924,0.08508119574137736,-0.03909710885054292,-0.03889597789221656,0.4733331958765647,0.5808557349664576,-0.07618439478515071,0.1320091405424202,-0.04078609293076826,0.1529843436567899,0.052339112184879105,0.030617029758415924
-0.1119043887236598,-0.09876860825489497,-0.5025653068493301,-0.021425792340864662,0.127082678925623,0.06524966296102122,-0.1349154260549786,0.13803717591774636,0.36121357484657696,1.0,0.30944841547074514,0.45995566160777224,-0.037932060917520286,0.21964177144016936,0.25824799039761087,-0.25742839035436016,0.24186313470710172,0.08394474051847038,0.3501700264067904,-0.11157908654563434,-0.007961662671228895,-0.007897627054529323,0.3289174894121578,0.26266372268683985,-0.02058211619639589,-0.017781849700140687,0.005313750655348168,-0.019120105737554745,-0.014598644472317535,-0.0076040852283841345
0.0033953749959327786,-0.19073105619413913,-0.7668135327601734,-0.19163371487627642,0.5242282948048502,0.2680269543345078,0.37202301969135965,0.14500598949910876,0.6605975801366075,0.30944841547074514,1.0,0.19479822338880776,0.025748646246845506,-0.18692843107917428,0.7754912197702136,-0.42234682087000613,0.419833732954181,0.5596763549664124,0.740896278991567,-0.10788056667165842,-0.015514371253627684,-0.015544624267789787,0.3916050470719429,0.5916073733842847,-0.032354742945947264,-0.09307615950720267,0.029008546434006015,-0.0770395244857666,-0.004872900514072453,-0.043191357880782794
-0.03528867949592157,-0.06616855495090866,-0.2399660083704892,0.05645586045662187,0.13513412126182675,0.147606450543719,0.02945838258123422,0.1249602338736985,0.20569505964993742,0.45995566160777224,0.19479822338880776,1.0,-0.000799641106931174,0.015021635803858282,0.19893960732296964,-0.14736521872400443,0.14281180800487994,0.07791195250775095,0.2144107679080797,-0.012954901721991981,-0.007082679207085035,-0.007090733802347591,0.06050279439040142,0.14483592520853378,-0.0237025561331953,-0.012390801783825327,-0.017936198094801233,-0.013645569951446678,-0.017594105865404185,-0.01671424142795415
0.005013498685545886,0.0025958102608374537,-0.018573621024415,-0.008896948252185531,0.010943375050142824,0.02754832199635371,0.05701122684958361,0.0088867826926483,0.01688524162750287,-0.037932060917520286,0.025748646246845506,-0.000799641106931174,1.0,-0.016041175529908518,0.04470312353526138,0.013553878902384341,0.022234933502359614,0.04425503149524055,0.0317141538257966,0.012091192909898333,0.0035567323391983976,0.003566404887737395,0.023641750346398295,0.033313375828762475,-0.003989679537649837,0.00961492621911687,0.004386715545683402,0.009848047853986132,0.009474655972590102,0.01032704704490514
-0.050611167099344156,0.04242683443770459,0.11124214156312388,-0.0002607464901255964,-0.3954491887065169,-0.04809102354182445,-0.1728994806917321,-0.003563200403661707,-0.13049681378013495,0.21964177144016936,-0.18692843107917428,0.015021635803858282,-0.016041175529908518,1.0,-0.19451860309927566,0.11244480187242045,-0.07342517741584469,-0.175207875568078,-0.14772671754744973,0.03661135555827338,0.6986214102242931,0.6981755516157173,0.09303314418390925,-0.1113763791728986,0.047428581034367284,0.050711300395536105,0.03165347619465245,0.04539918748308275,0.032296409817685605,0.037043115473558375
-0.301187679436777,-0.07698968409296306,-0.9359642655263093,0.04920536625545943,0.3160438479941769,0.4242795208125054,0.5442390633902962,0.19129213523532942,0.8095504051901472,0.25824799039761087,0.7754912197702136,0.19893960732296964,0.04470312353526138,-0.19451860309927566,1.0,-0.34613263580526277,0.5184180816594732,0.7639307896064295,0.9271275522042326,0.060590611469767734,-0.004230604025949619,-0.003938153120909303,0.6274096465905667,0.7292702019882321,-0.07520371644018602,0.05525645399712989,0.051142377508403614,0.06980644487595193,0.08894108511407092,0.11312613944362294
0.008217913762143704,0.3672113330896527,0.3789101327083493,0.01738684667398971,-0.2946161259516537,-0.08110027799656747,-0.027553614521859813,-0.0892248649974889,-0.22194870653130114,-0.25742839035436016,-0.42234682087000613,-0.14736521872400443,0.013553878902384341,0.11244480187242045,-0.34613263580526277,1.0,-0.24331316429964253,-0.11217198979856163,-0.2977121732690894,0.16204462041168943,0.006417438438097366,0.006189538771880806,-0.12872425293462686,-0.021511260056703965,0.014023949489245608,0.1592285984517051,0.10552315474058864,0.15705068785349818,0.1755837735128306,0.17764328226233178
-0.29714835503275205,-0.02373879175484355,-0.5283775141499504,0.06340827869619245,0.16791658491263006,0.23384654846249148,0.23950346905906297,0.11546903358637753,0.438095807686702,0.24186313470710172,0.419833732954181,0.14281180800487994,0.022234933502359614,-0.07342517741584469,0.5184180816594732,-0.24331316429964253,1.0,0.296744842014786,0.5561533192873361,0.178101919983163,-0.004146137261307572,-0.003988063334446498,0.3258456114596244,0.39586310682523235,-0.04598999368370871,0.19994181145762258,0.09322539280843094,0.19610182097803658,0.169930591534557,0.18720303947399264
-0.059745817154940754,0.016237875237210462,-0.679024196806373,-0.11727335303068918,0.1890042765660179,0.33768323025518954,0.6417377779180531,0.12458189848385952,0.593021176874072,0.08394474051847038,0.5596763549664124,0.07791195250775095,0.04425503149524055,-0.175207875568078,0.7639307896064295,-0.11217198979856163,0.296744842014786,1.0,0.729547259108426,-0.05202756507526576,-0.0009379615878534953,-0.0007199081749360371,0.4629425527665012,0.7371275560542863,-0.05440975640238913,0.029460065447291624,0.16491674134408632,0.02097122392250541,0.11035165775223892,0.13735757790965256
-0.316963079318908,-0.03640268389974888,-0.9187848302792492,0.011097969739742301,0.2901891240787093,0.40244958133840286,0.5092821350298697,0.16814717869909998,0.7783753602421924,0.3501700264067904,0.740896278991567,0.2144107679080797,0.0317141538257966,-0.14772671754744973,0.9271275522042326,-0.2977121732690894,0.5561533192873361,0.729547259108426,1.0,0.10313001850939979,-0.0023601736317861344,-0.0020812580336776647,0.5861405175308474,0.8159109408710981,-0.0726409003352599,0.14590448624550903,0.1407993899431311,0.13729054683316116,0.16304854348428516,0.1933413466265355
-0.48686661674457477,0.21103639478315706,-0.023705102764895854,0.06822673001128948,-0.22285350000924592,0.3443654682897197,0.10344812707181299,0.03196636306315965,0.08508119574137736,-0.11157908654563434,-0.10788056667165842,-0.012954901721991981,0.012091192909898333,0.03661135555827338,0.060590611469767734,0.16204462041168943,0.178101919983163,-0.05202756507526576,0.10313001850939979,1.0,0.024802743349744742,0.024875330314229994,0.04452835158712522,0.13117725025872098,-0.042062101663234326,0.6333514353960883,0.3515014914939738,0.6438019152814535,0.6373211841081926,0.6543052003548129
-0.001415779506939794,0.012566070180855267,0.005624413088714608,-0.0032891397576590665,-0.3363987050795708,0.11631032857937129,0.0006662967818627712,-0.007429319483044075,-0.03909710885054292,-0.007961662671228895,-0.015514371253627684,-0.007082679207085035,0.0035567323391983976,0.6986214102242931,-0.004230604025949619,0.006417438438097366,-0.004146137261307572,-0.0009379615878534953,-0.0023601736317861344,0.024802743349744742,1.0,0.9995927214655119,-0.002999836283583858,0.0009535826751844699,0.053465266604408035,0.0074812958172992714,0.007214785341916528,0.002922448807322161,0.0030013213853751805,0.004264366623945607
-0.0018781209622384424,0.012682338868777258,0.005332005121220253,-0.0028866526028276736,-0.3362452401165835,0.11644067972247946,0.0008065110589391603,-0.007430589434748532,-0.03889597789221656,-0.007897627054529323,-0.015544624267789787,-0.007090733802347591,0.003566404887737395,0.6981755516157173,-0.003938153120909303,0.006189538771880806,-0.003988063334446498,-0.0007199081749360371,-0.0020812580336776647,0.024875330314229994,0.9995927214655119,1.0,-0.002757843608779786,0.0011728824873854335,0.05324566124684188,0.007655991297590959,0.0073238208775349934,0.0030867751878359555,0.0030531728291811814,0.004406408742860505
-0.382492006805843,-0.02670902528661481,-0.602345435931862,0.030083058026974717,0.033105626632949664,0.15114175692965698,0.3104822119732208,0.13047295800942144,0.4733331958765647,0.3289174894121578,0.3916050470719429,0.06050279439040142,0.023641750346398295,0.09303314418390925,0.6274096465905667,-0.12872425293462686,0.3258456114596244,0.4629425527665012,0.5861405175308474,0.04452835158712522,-0.002999836283583858,-0.002757843608779786,1.0,0.4619387958659152,-0.05275680438344229,0.09092402316497032,0.11500635396340722,0.1032835098757377,0.10320786346821767,0.13988921908024132
-0.1751891774787115,0.05532705674805287,-0.7216079873817182,-0.2714365373506119,0.21789144946522207,0.33381533389904006,0.5229822814254789,0.10449129657568912,0.5808557349664576,0.26266372268683985,0.5916073733842847,0.14483592520853378,0.033313375828762475,-0.1113763791728986,0.7292702019882321,-0.021511260056703965,0.39586310682523235,0.7371275560542863,0.8159109408710981,0.13117725025872098,0.0009535826751844699,0.0011728824873854335,0.4619387958659152,1.0,-0.05594327596609005,0.1826496298324973,0.29140980982557363,0.17682848141267174,0.28900171730486396,0.31700176364522836
0.06570534602043586,-0.008752942190522913,0.07429036887278918,-0.04095490011815996,-0.012964301065876708,-0.06608570056999127,-0.03946836682592838,-0.028835764196817205,-0.07618439478515071,-0.02058211619639589,-0.032354742945947264,-0.0237025561331953,-0.003989679537649837,0.047428581034367284,-0.07520371644018602,0.014023949489245608,-0.04598999368370871,-0.05440975640238913,-0.0726409003352599,-0.042062101663234326,0.053465266604408035,0.05324566124684188,-0.05275680438344229,-0.05594327596609005,1.0,-0.038097962795052835,-0.011483111926423045,-0.038797859538067705,-0.027303332558808964,-0.03274969683708795
-0.44454688879548937,0.18847134612032332,-0.05777719498253783,-0.013585872840241323,-0.21499273620151968,0.15255265718774083,0.09148862480646454,0.007384640692792825,0.1320091405424202,-0.017781849700140687,-0.09307615950720267,-0.012390801783825327,0.00961492621911687,0.050711300395536105,0.05525645399712989,0.1592285984517051,0.19994181145762258,0.029460065447291624,0.14590448624550903,0.6333514353960883,0.0074812958172992714,0.007655991297590959,0.09092402316497032,0.1826496298324973,-0.038097962795052835,1.0,0.5800349345076077,1.0,0.7481308980962342,0.7577817530966594
-0.05924272195546448,0.11072629790478869,-0.03785113634424735,-0.43883385465298586,-0.016958792007633994,0.015059266448163824,0.15011111569179714,-0.01559382823964359,-0.04078609293076826,0.005313750655348168,0.029008546434006015,-0.017936198094801233,0.004386715545683402,0.03165347619465245,0.051142377508403614,0.10552315474058864,0.09322539280843094,0.16491674134408632,0.1407993899431311,0.3515014914939738,0.007214785341916528,0.0073238208775349934,0.11500635396340722,0.29140980982557363,-0.011483111926423045,0.5800349345076077,1.0,0.5658764807965965,0.7059712191963456,0.713024779563669
-0.44544587440979855,0.18290573102826452,-0.07023734515825059,-0.025162875204340667,-0.20884753702575332,0.15478372729465226,0.08927700434180602,0.011964290897262723,0.1529843436567899,-0.019120105737554745,-0.0770395244857666,-0.013645569951446678,0.009848047853986132,0.04539918748308275,0.06980644487595193,0.15705068785349818,0.19610182097803658,0.02097122392250541,0.13729054683316116,0.6438019152814535,0.002922448807322161,0.0030867751878359555,0.1032835098757377,0.17682848141267174,-0.038797859538067705,1.0,0.5658764807965965,1.0,0.764391656418745,0.7613246495949507
-0.2300042495353737,0.1810087473461864,-0.08260583431599032,-0.33206288339219936,-0.09986000444092226,0.14127445914194384,0.16242162405824542,-0.014412706739440053,0.052339112184879105,-0.014598644472317535,-0.004872900514072453,-0.017594105865404185,0.009474655972590102,0.032296409817685605,0.08894108511407092,0.1755837735128306,0.169930591534557,0.11035165775223892,0.16304854348428516,0.6373211841081926,0.0030013213853751805,0.0030531728291811814,0.10320786346821767,0.28900171730486396,-0.027303332558808964,0.7481308980962342,0.7059712191963456,0.764391656418745,1.0,1.0
-0.2707848299939341,0.19949741323844158,-0.10587312952969234,-0.3049012265028785,-0.11662273472755869,0.16296965050370524,0.1794500630180537,-0.006855848500661483,0.030617029758415924,-0.0076040852283841345,-0.043191357880782794,-0.01671424142795415,0.01032704704490514,0.037043115473558375,0.11312613944362294,0.17764328226233178,0.18720303947399264,0.13735757790965256,0.1933413466265355,0.6543052003548129,0.004264366623945607,0.004406408742860505,0.13988921908024132,0.31700176364522836,-0.03274969683708795,0.7577817530966594,0.713024779563669,0.7613246495949507,1.0,1.0
